  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2757                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2291   0.00000  -0.00413   0.0423   0.0000   0.0000
  -7.500  -0.8199   0.00000  -0.00415   0.0084   0.0000   0.0000
  -5.000  -0.4092   0.00000  -0.00418  -0.0263   0.0000   0.0000
  -2.500   0.0023   0.00000  -0.00420  -0.0616   0.0000   0.0000
   0.000   0.4137   0.00000  -0.00421  -0.0972   0.0000   0.0000
   2.500   0.8244   0.00000  -0.00422  -0.1328   0.0000   0.0000
   5.000   1.2336   0.00000  -0.00423  -0.1682   0.0000   0.0000
   7.500   1.6403   0.00000  -0.00423  -0.2030   0.0000   0.0000
  10.000   2.0440   0.00000  -0.00423  -0.2371   0.0000   0.0000
  12.500   2.4438   0.00000  -0.00422  -0.2701   0.0000   0.0000
  15.000   2.8389   0.00000  -0.00421  -0.3018   0.0000   0.0000
  17.500   3.2286   0.00000  -0.00419  -0.3320   0.0000   0.0000
  20.000   3.6122   0.00000  -0.00416  -0.3604   0.0000   0.0000
  22.500   3.9889   0.00000  -0.00413  -0.3868   0.0000   0.0000
  25.000   4.3580   0.00000  -0.00409  -0.4110   0.0000   0.0000
