  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3339   0.00000  -0.00146  -0.1740   0.0000   0.0000
  -7.500  -0.0227   0.00000  -0.00143  -0.1787   0.0000   0.0000
  -5.000   0.2886   0.00000  -0.00142  -0.1839   0.0000   0.0000
  -2.500   0.5993   0.00000  -0.00142  -0.1896   0.0000   0.0000
   0.000   0.9088   0.00000  -0.00143  -0.1957   0.0000   0.0000
   2.500   1.2166   0.00000  -0.00145  -0.2021   0.0000   0.0000
   5.000   1.5221   0.00000  -0.00149  -0.2089   0.0000   0.0000
   7.500   1.8247   0.00000  -0.00153  -0.2160   0.0000   0.0000
  10.000   2.1239   0.00000  -0.00159  -0.2233   0.0000   0.0000
  12.500   2.4190   0.00000  -0.00166  -0.2307   0.0000   0.0000
  15.000   2.7095   0.00000  -0.00173  -0.2383   0.0000   0.0000
  17.500   2.9949   0.00000  -0.00182  -0.2459   0.0000   0.0000
  20.000   3.2745   0.00000  -0.00191  -0.2535   0.0000   0.0000
  22.500   3.5480   0.00000  -0.00200  -0.2611   0.0000   0.0000
  25.000   3.8147   0.00000  -0.00210  -0.2685   0.0000   0.0000
