  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6302                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4947   0.00000  -0.00831  -0.1387   0.0000   0.0000
  -7.500  -0.2050   0.00000  -0.00785  -0.1358   0.0000   0.0000
  -5.000   0.0820   0.00000  -0.00637  -0.1340   0.0000   0.0000
  -2.500   0.3654   0.00000  -0.00429  -0.1333   0.0000   0.0000
   0.000   0.6449   0.00000  -0.00205  -0.1337   0.0000   0.0000
   2.500   0.9198   0.00000  -0.00009  -0.1353   0.0000   0.0000
   5.000   1.1897   0.00000   0.00115  -0.1379   0.0000   0.0000
   7.500   1.4542   0.00000   0.00126  -0.1417   0.0000   0.0000
  10.000   1.7129   0.00000  -0.00017  -0.1465   0.0000   0.0000
  12.500   1.9657   0.00000  -0.00351  -0.1523   0.0000   0.0000
  15.000   2.2122   0.00000  -0.00909  -0.1591   0.0000   0.0000
  17.500   2.4524   0.00000  -0.01721  -0.1668   0.0000   0.0000
  20.000   2.6862   0.00000  -0.02810  -0.1754   0.0000   0.0000
  22.500   2.9134   0.00000  -0.04196  -0.1847   0.0000   0.0000
  25.000   3.1340   0.00000  -0.05892  -0.1949   0.0000   0.0000
