  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2936                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7556   0.00000  -0.00328  -0.0970   0.0000   0.0000
  -7.500  -0.3966   0.00000  -0.00331  -0.1145   0.0000   0.0000
  -5.000  -0.0369   0.00000  -0.00334  -0.1322   0.0000   0.0000
  -2.500   0.3229   0.00000  -0.00337  -0.1497   0.0000   0.0000
   0.000   0.6821   0.00000  -0.00341  -0.1670   0.0000   0.0000
   2.500   1.0399   0.00000  -0.00344  -0.1839   0.0000   0.0000
   5.000   1.3959   0.00000  -0.00348  -0.2004   0.0000   0.0000
   7.500   1.7491   0.00000  -0.00351  -0.2162   0.0000   0.0000
  10.000   2.0991   0.00000  -0.00355  -0.2314   0.0000   0.0000
  12.500   2.4450   0.00000  -0.00358  -0.2457   0.0000   0.0000
  15.000   2.7863   0.00000  -0.00360  -0.2590   0.0000   0.0000
  17.500   3.1224   0.00000  -0.00363  -0.2713   0.0000   0.0000
  20.000   3.4524   0.00000  -0.00364  -0.2824   0.0000   0.0000
  22.500   3.7759   0.00000  -0.00365  -0.2923   0.0000   0.0000
  25.000   4.0923   0.00000  -0.00365  -0.3009   0.0000   0.0000
