  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2539                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.1426   0.00000  -0.00357   0.0048   0.0000   0.0000
  -7.500  -0.7780   0.00000  -0.00357  -0.0133   0.0000   0.0000
  -5.000  -0.4119   0.00000  -0.00357  -0.0319   0.0000   0.0000
  -2.500  -0.0451   0.00000  -0.00357  -0.0509   0.0000   0.0000
   0.000   0.3219   0.00000  -0.00358  -0.0702   0.0000   0.0000
   2.500   0.6882   0.00000  -0.00358  -0.0896   0.0000   0.0000
   5.000   1.0532   0.00000  -0.00359  -0.1090   0.0000   0.0000
   7.500   1.4163   0.00000  -0.00359  -0.1282   0.0000   0.0000
  10.000   1.7766   0.00000  -0.00360  -0.1472   0.0000   0.0000
  12.500   2.1336   0.00000  -0.00360  -0.1656   0.0000   0.0000
  15.000   2.4864   0.00000  -0.00361  -0.1834   0.0000   0.0000
  17.500   2.8346   0.00000  -0.00361  -0.2006   0.0000   0.0000
  20.000   3.1774   0.00000  -0.00361  -0.2168   0.0000   0.0000
  22.500   3.5141   0.00000  -0.00360  -0.2320   0.0000   0.0000
  25.000   3.8442   0.00000  -0.00359  -0.2462   0.0000   0.0000
