  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6567                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7393   0.00000  -0.00435  -0.0270   0.0000   0.0000
  -7.500  -0.3024   0.00000  -0.00437  -0.0706   0.0000   0.0000
  -5.000   0.1351   0.00000  -0.00438  -0.1159   0.0000   0.0000
  -2.500   0.5723   0.00000  -0.00439  -0.1627   0.0000   0.0000
   0.000   1.0084   0.00000  -0.00440  -0.2105   0.0000   0.0000
   2.500   1.4426   0.00000  -0.00439  -0.2590   0.0000   0.0000
   5.000   1.8741   0.00000  -0.00439  -0.3078   0.0000   0.0000
   7.500   2.3019   0.00000  -0.00437  -0.3566   0.0000   0.0000
  10.000   2.7255   0.00000  -0.00435  -0.4050   0.0000   0.0000
  12.500   3.1438   0.00000  -0.00433  -0.4526   0.0000   0.0000
  15.000   3.5561   0.00000  -0.00430  -0.4990   0.0000   0.0000
  17.500   3.9617   0.00000  -0.00426  -0.5439   0.0000   0.0000
  20.000   4.3598   0.00000  -0.00422  -0.5870   0.0000   0.0000
  22.500   4.7495   0.00000  -0.00416  -0.6279   0.0000   0.0000
  25.000   5.1302   0.00000  -0.00410  -0.6663   0.0000   0.0000
