  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8436                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.2773   0.00000  -0.00346  -0.1632   0.0000   0.0000
  -7.500   0.0843   0.00000  -0.00346  -0.1793   0.0000   0.0000
  -5.000   0.4457   0.00000  -0.00346  -0.1965   0.0000   0.0000
  -2.500   0.8063   0.00000  -0.00346  -0.2148   0.0000   0.0000
   0.000   1.1653   0.00000  -0.00347  -0.2340   0.0000   0.0000
   2.500   1.5222   0.00000  -0.00348  -0.2539   0.0000   0.0000
   5.000   1.8761   0.00000  -0.00349  -0.2744   0.0000   0.0000
   7.500   2.2265   0.00000  -0.00350  -0.2953   0.0000   0.0000
  10.000   2.5726   0.00000  -0.00351  -0.3165   0.0000   0.0000
  12.500   2.9139   0.00000  -0.00352  -0.3378   0.0000   0.0000
  15.000   3.2496   0.00000  -0.00353  -0.3591   0.0000   0.0000
  17.500   3.5791   0.00000  -0.00353  -0.3802   0.0000   0.0000
  20.000   3.9018   0.00000  -0.00354  -0.4009   0.0000   0.0000
  22.500   4.2172   0.00000  -0.00353  -0.4210   0.0000   0.0000
  25.000   4.5244   0.00000  -0.00353  -0.4405   0.0000   0.0000
