  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8966                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.6595   0.00000  -0.00434  -0.3646   0.0000   0.0000
  -7.500   1.0947   0.00000  -0.00442  -0.4138   0.0000   0.0000
  -5.000   1.5278   0.00000  -0.00449  -0.4634   0.0000   0.0000
  -2.500   1.9580   0.00000  -0.00455  -0.5131   0.0000   0.0000
   0.000   2.3845   0.00000  -0.00460  -0.5623   0.0000   0.0000
   2.500   2.8064   0.00000  -0.00465  -0.6108   0.0000   0.0000
   5.000   3.2230   0.00000  -0.00468  -0.6582   0.0000   0.0000
   7.500   3.6335   0.00000  -0.00470  -0.7041   0.0000   0.0000
  10.000   4.0371   0.00000  -0.00470  -0.7481   0.0000   0.0000
  12.500   4.4330   0.00000  -0.00469  -0.7901   0.0000   0.0000
  15.000   4.8205   0.00000  -0.00466  -0.8295   0.0000   0.0000
  17.500   5.1988   0.00000  -0.00462  -0.8661   0.0000   0.0000
  20.000   5.5672   0.00000  -0.00456  -0.8997   0.0000   0.0000
  22.500   5.9251   0.00000  -0.00448  -0.9300   0.0000   0.0000
  25.000   6.2716   0.00000  -0.00438  -0.9567   0.0000   0.0000
