  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6146                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7696   0.00000  -0.00415   0.0069   0.0000   0.0000
  -7.500  -0.3855   0.00000  -0.00413  -0.0134   0.0000   0.0000
  -5.000  -0.0007   0.00000  -0.00412  -0.0356   0.0000   0.0000
  -2.500   0.3842   0.00000  -0.00410  -0.0596   0.0000   0.0000
   0.000   0.7683   0.00000  -0.00409  -0.0852   0.0000   0.0000
   2.500   1.1510   0.00000  -0.00407  -0.1121   0.0000   0.0000
   5.000   1.5315   0.00000  -0.00406  -0.1403   0.0000   0.0000
   7.500   1.9090   0.00000  -0.00405  -0.1694   0.0000   0.0000
  10.000   2.2829   0.00000  -0.00404  -0.1993   0.0000   0.0000
  12.500   2.6525   0.00000  -0.00402  -0.2297   0.0000   0.0000
  15.000   3.0171   0.00000  -0.00401  -0.2603   0.0000   0.0000
  17.500   3.3759   0.00000  -0.00400  -0.2911   0.0000   0.0000
  20.000   3.7282   0.00000  -0.00399  -0.3217   0.0000   0.0000
  22.500   4.0735   0.00000  -0.00397  -0.3518   0.0000   0.0000
  25.000   4.4111   0.00000  -0.00395  -0.3813   0.0000   0.0000
