  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2831                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9001   0.00000  -0.00300  -0.0673   0.0000   0.0000
  -7.500  -0.5539   0.00000  -0.00301  -0.0810   0.0000   0.0000
  -5.000  -0.2067   0.00000  -0.00301  -0.0947   0.0000   0.0000
  -2.500   0.1409   0.00000  -0.00303  -0.1085   0.0000   0.0000
   0.000   0.4882   0.00000  -0.00305  -0.1223   0.0000   0.0000
   2.500   0.8346   0.00000  -0.00307  -0.1358   0.0000   0.0000
   5.000   1.1794   0.00000  -0.00309  -0.1491   0.0000   0.0000
   7.500   1.5220   0.00000  -0.00312  -0.1620   0.0000   0.0000
  10.000   1.8617   0.00000  -0.00315  -0.1744   0.0000   0.0000
  12.500   2.1979   0.00000  -0.00317  -0.1863   0.0000   0.0000
  15.000   2.5299   0.00000  -0.00320  -0.1974   0.0000   0.0000
  17.500   2.8570   0.00000  -0.00323  -0.2079   0.0000   0.0000
  20.000   3.1788   0.00000  -0.00325  -0.2175   0.0000   0.0000
  22.500   3.4945   0.00000  -0.00328  -0.2262   0.0000   0.0000
  25.000   3.8035   0.00000  -0.00329  -0.2339   0.0000   0.0000
