  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6220                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5783   0.00000  -0.00209  -0.0890   0.0000   0.0000
  -7.500  -0.2561   0.00000  -0.00205  -0.0939   0.0000   0.0000
  -5.000   0.0665   0.00000  -0.00202  -0.0997   0.0000   0.0000
  -2.500   0.3889   0.00000  -0.00200  -0.1064   0.0000   0.0000
   0.000   0.7107   0.00000  -0.00199  -0.1139   0.0000   0.0000
   2.500   1.0310   0.00000  -0.00199  -0.1222   0.0000   0.0000
   5.000   1.3494   0.00000  -0.00199  -0.1312   0.0000   0.0000
   7.500   1.6653   0.00000  -0.00201  -0.1409   0.0000   0.0000
  10.000   1.9779   0.00000  -0.00204  -0.1512   0.0000   0.0000
  12.500   2.2868   0.00000  -0.00207  -0.1619   0.0000   0.0000
  15.000   2.5914   0.00000  -0.00212  -0.1731   0.0000   0.0000
  17.500   2.8910   0.00000  -0.00217  -0.1845   0.0000   0.0000
  20.000   3.1852   0.00000  -0.00223  -0.1963   0.0000   0.0000
  22.500   3.4733   0.00000  -0.00230  -0.2081   0.0000   0.0000
  25.000   3.7547   0.00000  -0.00237  -0.2201   0.0000   0.0000
