  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8558                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3288   0.00000  -0.00439  -0.1318   0.0000   0.0000
  -7.500   0.0868   0.00000  -0.00441  -0.1669   0.0000   0.0000
  -5.000   0.5021   0.00000  -0.00443  -0.2036   0.0000   0.0000
  -2.500   0.9166   0.00000  -0.00444  -0.2416   0.0000   0.0000
   0.000   1.3292   0.00000  -0.00444  -0.2808   0.0000   0.0000
   2.500   1.7394   0.00000  -0.00444  -0.3207   0.0000   0.0000
   5.000   2.1462   0.00000  -0.00444  -0.3611   0.0000   0.0000
   7.500   2.5490   0.00000  -0.00443  -0.4017   0.0000   0.0000
  10.000   2.9469   0.00000  -0.00441  -0.4421   0.0000   0.0000
  12.500   3.3392   0.00000  -0.00439  -0.4821   0.0000   0.0000
  15.000   3.7252   0.00000  -0.00436  -0.5213   0.0000   0.0000
  17.500   4.1040   0.00000  -0.00432  -0.5594   0.0000   0.0000
  20.000   4.4751   0.00000  -0.00428  -0.5962   0.0000   0.0000
  22.500   4.8376   0.00000  -0.00423  -0.6314   0.0000   0.0000
  25.000   5.1910   0.00000  -0.00417  -0.6647   0.0000   0.0000
