  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9285                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6367   0.00000  -0.00441   0.1020   0.0000   0.0000
  -7.500  -0.1532   0.00000  -0.00441   0.0408   0.0000   0.0000
  -5.000   0.3306   0.00000  -0.00440  -0.0246   0.0000   0.0000
  -2.500   0.8138   0.00000  -0.00439  -0.0937   0.0000   0.0000
   0.000   1.2954   0.00000  -0.00437  -0.1659   0.0000   0.0000
   2.500   1.7745   0.00000  -0.00435  -0.2407   0.0000   0.0000
   5.000   2.2503   0.00000  -0.00432  -0.3176   0.0000   0.0000
   7.500   2.7218   0.00000  -0.00428  -0.3959   0.0000   0.0000
  10.000   3.1881   0.00000  -0.00424  -0.4750   0.0000   0.0000
  12.500   3.6484   0.00000  -0.00419  -0.5544   0.0000   0.0000
  15.000   4.1017   0.00000  -0.00414  -0.6334   0.0000   0.0000
  17.500   4.5472   0.00000  -0.00408  -0.7114   0.0000   0.0000
  20.000   4.9840   0.00000  -0.00401  -0.7879   0.0000   0.0000
  22.500   5.4114   0.00000  -0.00394  -0.8623   0.0000   0.0000
  25.000   5.8284   0.00000  -0.00386  -0.9339   0.0000   0.0000
