  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6796                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8594   0.00000  -0.00424   0.0705   0.0000   0.0000
  -7.500  -0.3484   0.00000  -0.00428  -0.0117   0.0000   0.0000
  -5.000   0.1633   0.00000  -0.00431  -0.0965   0.0000   0.0000
  -2.500   0.6748   0.00000  -0.00434  -0.1831   0.0000   0.0000
   0.000   1.1849   0.00000  -0.00436  -0.2708   0.0000   0.0000
   2.500   1.6927   0.00000  -0.00437  -0.3590   0.0000   0.0000
   5.000   2.1974   0.00000  -0.00437  -0.4471   0.0000   0.0000
   7.500   2.6979   0.00000  -0.00437  -0.5343   0.0000   0.0000
  10.000   3.1932   0.00000  -0.00435  -0.6201   0.0000   0.0000
  12.500   3.6825   0.00000  -0.00433  -0.7037   0.0000   0.0000
  15.000   4.1647   0.00000  -0.00430  -0.7844   0.0000   0.0000
  17.500   4.6390   0.00000  -0.00426  -0.8618   0.0000   0.0000
  20.000   5.1045   0.00000  -0.00421  -0.9352   0.0000   0.0000
  22.500   5.5603   0.00000  -0.00415  -1.0040   0.0000   0.0000
  25.000   6.0055   0.00000  -0.00408  -1.0678   0.0000   0.0000
