  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3328                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9630   0.00000  -0.00278  -0.0285   0.0000   0.0000
  -7.500  -0.6243   0.00000  -0.00277  -0.0386   0.0000   0.0000
  -5.000  -0.2843   0.00000  -0.00276  -0.0493   0.0000   0.0000
  -2.500   0.0561   0.00000  -0.00275  -0.0605   0.0000   0.0000
   0.000   0.3964   0.00000  -0.00275  -0.0722   0.0000   0.0000
   2.500   0.7360   0.00000  -0.00276  -0.0842   0.0000   0.0000
   5.000   1.0742   0.00000  -0.00277  -0.0965   0.0000   0.0000
   7.500   1.4104   0.00000  -0.00278  -0.1089   0.0000   0.0000
  10.000   1.7438   0.00000  -0.00280  -0.1214   0.0000   0.0000
  12.500   2.0740   0.00000  -0.00283  -0.1338   0.0000   0.0000
  15.000   2.4002   0.00000  -0.00285  -0.1461   0.0000   0.0000
  17.500   2.7218   0.00000  -0.00288  -0.1582   0.0000   0.0000
  20.000   3.0383   0.00000  -0.00291  -0.1700   0.0000   0.0000
  22.500   3.3490   0.00000  -0.00293  -0.1814   0.0000   0.0000
  25.000   3.6533   0.00000  -0.00296  -0.1922   0.0000   0.0000
