  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8294                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8658   0.00000  -0.00422   0.1726   0.0000   0.0000
  -7.500  -0.3598   0.00000  -0.00423   0.0990   0.0000   0.0000
  -5.000   0.1470   0.00000  -0.00423   0.0210   0.0000   0.0000
  -2.500   0.6534   0.00000  -0.00422  -0.0607   0.0000   0.0000
   0.000   1.1586   0.00000  -0.00421  -0.1455   0.0000   0.0000
   2.500   1.6615   0.00000  -0.00419  -0.2328   0.0000   0.0000
   5.000   2.1614   0.00000  -0.00416  -0.3220   0.0000   0.0000
   7.500   2.6571   0.00000  -0.00413  -0.4123   0.0000   0.0000
  10.000   3.1477   0.00000  -0.00410  -0.5030   0.0000   0.0000
  12.500   3.6324   0.00000  -0.00405  -0.5936   0.0000   0.0000
  15.000   4.1101   0.00000  -0.00400  -0.6832   0.0000   0.0000
  17.500   4.5801   0.00000  -0.00394  -0.7712   0.0000   0.0000
  20.000   5.0413   0.00000  -0.00388  -0.8569   0.0000   0.0000
  22.500   5.4929   0.00000  -0.00381  -0.9397   0.0000   0.0000
  25.000   5.9340   0.00000  -0.00373  -1.0190   0.0000   0.0000
