  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8628                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.0136   0.00000  -0.00270  -0.2670   0.0000   0.0000
  -7.500   0.3290   0.00000  -0.00272  -0.2805   0.0000   0.0000
  -5.000   0.6710   0.00000  -0.00274  -0.2943   0.0000   0.0000
  -2.500   1.0117   0.00000  -0.00277  -0.3084   0.0000   0.0000
   0.000   1.3504   0.00000  -0.00280  -0.3227   0.0000   0.0000
   2.500   1.6866   0.00000  -0.00284  -0.3370   0.0000   0.0000
   5.000   2.0196   0.00000  -0.00287  -0.3512   0.0000   0.0000
   7.500   2.3488   0.00000  -0.00291  -0.3653   0.0000   0.0000
  10.000   2.6735   0.00000  -0.00295  -0.3792   0.0000   0.0000
  12.500   2.9931   0.00000  -0.00298  -0.3926   0.0000   0.0000
  15.000   3.3070   0.00000  -0.00302  -0.4056   0.0000   0.0000
  17.500   3.6147   0.00000  -0.00305  -0.4180   0.0000   0.0000
  20.000   3.9155   0.00000  -0.00307  -0.4297   0.0000   0.0000
  22.500   4.2088   0.00000  -0.00309  -0.4407   0.0000   0.0000
  25.000   4.4941   0.00000  -0.00310  -0.4508   0.0000   0.0000
