  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8768                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.1312   0.00000  -0.00483  -0.1809   0.0000   0.0000
  -7.500   0.3095   0.00000  -0.00484  -0.2287   0.0000   0.0000
  -5.000   0.7497   0.00000  -0.00484  -0.2778   0.0000   0.0000
  -2.500   1.1884   0.00000  -0.00484  -0.3280   0.0000   0.0000
   0.000   1.6248   0.00000  -0.00484  -0.3788   0.0000   0.0000
   2.500   2.0582   0.00000  -0.00483  -0.4298   0.0000   0.0000
   5.000   2.4877   0.00000  -0.00481  -0.4807   0.0000   0.0000
   7.500   2.9124   0.00000  -0.00479  -0.5311   0.0000   0.0000
  10.000   3.3316   0.00000  -0.00476  -0.5805   0.0000   0.0000
  12.500   3.7444   0.00000  -0.00473  -0.6287   0.0000   0.0000
  15.000   4.1502   0.00000  -0.00468  -0.6752   0.0000   0.0000
  17.500   4.5480   0.00000  -0.00463  -0.7196   0.0000   0.0000
  20.000   4.9372   0.00000  -0.00457  -0.7618   0.0000   0.0000
  22.500   5.3170   0.00000  -0.00450  -0.8012   0.0000   0.0000
  25.000   5.6866   0.00000  -0.00442  -0.8377   0.0000   0.0000
