  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7714                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.0335   0.00000  -0.00126  -0.3009   0.0000   0.0000
  -7.500   0.3428   0.00000  -0.00127  -0.3081   0.0000   0.0000
  -5.000   0.6515   0.00000  -0.00129  -0.3152   0.0000   0.0000
  -2.500   0.9588   0.00000  -0.00132  -0.3220   0.0000   0.0000
   0.000   1.2644   0.00000  -0.00136  -0.3286   0.0000   0.0000
   2.500   1.5676   0.00000  -0.00141  -0.3347   0.0000   0.0000
   5.000   1.8677   0.00000  -0.00147  -0.3405   0.0000   0.0000
   7.500   2.1644   0.00000  -0.00154  -0.3458   0.0000   0.0000
  10.000   2.4569   0.00000  -0.00162  -0.3506   0.0000   0.0000
  12.500   2.7447   0.00000  -0.00171  -0.3549   0.0000   0.0000
  15.000   3.0274   0.00000  -0.00180  -0.3587   0.0000   0.0000
  17.500   3.3043   0.00000  -0.00189  -0.3618   0.0000   0.0000
  20.000   3.5749   0.00000  -0.00199  -0.3644   0.0000   0.0000
  22.500   3.8387   0.00000  -0.00208  -0.3663   0.0000   0.0000
  25.000   4.0952   0.00000  -0.00218  -0.3676   0.0000   0.0000
