  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6213                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5508   0.00000  -0.00148  -0.1003   0.0000   0.0000
  -7.500  -0.2449   0.00000  -0.00141  -0.1023   0.0000   0.0000
  -5.000   0.0616   0.00000  -0.00134  -0.1050   0.0000   0.0000
  -2.500   0.3678   0.00000  -0.00130  -0.1085   0.0000   0.0000
   0.000   0.6734   0.00000  -0.00127  -0.1127   0.0000   0.0000
   2.500   0.9776   0.00000  -0.00125  -0.1176   0.0000   0.0000
   5.000   1.2800   0.00000  -0.00126  -0.1231   0.0000   0.0000
   7.500   1.5800   0.00000  -0.00129  -0.1292   0.0000   0.0000
  10.000   1.8769   0.00000  -0.00133  -0.1359   0.0000   0.0000
  12.500   2.1703   0.00000  -0.00140  -0.1431   0.0000   0.0000
  15.000   2.4595   0.00000  -0.00149  -0.1507   0.0000   0.0000
  17.500   2.7441   0.00000  -0.00160  -0.1587   0.0000   0.0000
  20.000   3.0234   0.00000  -0.00173  -0.1670   0.0000   0.0000
  22.500   3.2970   0.00000  -0.00188  -0.1755   0.0000   0.0000
  25.000   3.5644   0.00000  -0.00204  -0.1843   0.0000   0.0000
