  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6970                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.0813   0.00000  -0.00468  -0.2220   0.0000   0.0000
  -7.500   0.5268   0.00000  -0.00474  -0.2736   0.0000   0.0000
  -5.000   0.9713   0.00000  -0.00480  -0.3258   0.0000   0.0000
  -2.500   1.4140   0.00000  -0.00484  -0.3782   0.0000   0.0000
   0.000   1.8540   0.00000  -0.00488  -0.4305   0.0000   0.0000
   2.500   2.2904   0.00000  -0.00492  -0.4822   0.0000   0.0000
   5.000   2.7225   0.00000  -0.00494  -0.5330   0.0000   0.0000
   7.500   3.1495   0.00000  -0.00495  -0.5824   0.0000   0.0000
  10.000   3.5704   0.00000  -0.00495  -0.6302   0.0000   0.0000
  12.500   3.9845   0.00000  -0.00494  -0.6759   0.0000   0.0000
  15.000   4.3911   0.00000  -0.00492  -0.7191   0.0000   0.0000
  17.500   4.7893   0.00000  -0.00488  -0.7596   0.0000   0.0000
  20.000   5.1784   0.00000  -0.00482  -0.7971   0.0000   0.0000
  22.500   5.5577   0.00000  -0.00476  -0.8312   0.0000   0.0000
  25.000   5.9263   0.00000  -0.00467  -0.8617   0.0000   0.0000
