  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9483                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4845   0.00000  -0.00440   0.0011   0.0000   0.0000
  -7.500  -0.0056   0.00000  -0.00441  -0.0607   0.0000   0.0000
  -5.000   0.4732   0.00000  -0.00441  -0.1257   0.0000   0.0000
  -2.500   0.9512   0.00000  -0.00440  -0.1935   0.0000   0.0000
   0.000   1.4274   0.00000  -0.00439  -0.2636   0.0000   0.0000
   2.500   1.9008   0.00000  -0.00437  -0.3354   0.0000   0.0000
   5.000   2.3706   0.00000  -0.00435  -0.4085   0.0000   0.0000
   7.500   2.8359   0.00000  -0.00432  -0.4821   0.0000   0.0000
  10.000   3.2959   0.00000  -0.00428  -0.5558   0.0000   0.0000
  12.500   3.7495   0.00000  -0.00424  -0.6291   0.0000   0.0000
  15.000   4.1960   0.00000  -0.00419  -0.7013   0.0000   0.0000
  17.500   4.6345   0.00000  -0.00413  -0.7718   0.0000   0.0000
  20.000   5.0642   0.00000  -0.00406  -0.8403   0.0000   0.0000
  22.500   5.4843   0.00000  -0.00399  -0.9061   0.0000   0.0000
  25.000   5.8939   0.00000  -0.00391  -0.9688   0.0000   0.0000
