  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3888                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2639   0.00000  -0.00429   0.1301   0.0000   0.0000
  -7.500  -0.7753   0.00000  -0.00433   0.0592   0.0000   0.0000
  -5.000  -0.2852   0.00000  -0.00436  -0.0133   0.0000   0.0000
  -2.500   0.2054   0.00000  -0.00438  -0.0871   0.0000   0.0000
   0.000   0.6956   0.00000  -0.00439  -0.1614   0.0000   0.0000
   2.500   1.1845   0.00000  -0.00440  -0.2359   0.0000   0.0000
   5.000   1.6711   0.00000  -0.00441  -0.3098   0.0000   0.0000
   7.500   2.1545   0.00000  -0.00440  -0.3827   0.0000   0.0000
  10.000   2.6339   0.00000  -0.00439  -0.4539   0.0000   0.0000
  12.500   3.1083   0.00000  -0.00437  -0.5229   0.0000   0.0000
  15.000   3.5767   0.00000  -0.00434  -0.5893   0.0000   0.0000
  17.500   4.0383   0.00000  -0.00431  -0.6525   0.0000   0.0000
  20.000   4.4923   0.00000  -0.00426  -0.7120   0.0000   0.0000
  22.500   4.9377   0.00000  -0.00421  -0.7673   0.0000   0.0000
  25.000   5.3737   0.00000  -0.00414  -0.8181   0.0000   0.0000
