  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8751                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.0335   0.00000  -0.00430  -0.2572   0.0000   0.0000
  -7.500   0.4318   0.00000  -0.00431  -0.2884   0.0000   0.0000
  -5.000   0.8293   0.00000  -0.00433  -0.3204   0.0000   0.0000
  -2.500   1.2253   0.00000  -0.00435  -0.3528   0.0000   0.0000
   0.000   1.6189   0.00000  -0.00436  -0.3856   0.0000   0.0000
   2.500   2.0094   0.00000  -0.00437  -0.4183   0.0000   0.0000
   5.000   2.3961   0.00000  -0.00438  -0.4508   0.0000   0.0000
   7.500   2.7783   0.00000  -0.00438  -0.4827   0.0000   0.0000
  10.000   3.1552   0.00000  -0.00438  -0.5140   0.0000   0.0000
  12.500   3.5261   0.00000  -0.00437  -0.5443   0.0000   0.0000
  15.000   3.8903   0.00000  -0.00435  -0.5733   0.0000   0.0000
  17.500   4.2470   0.00000  -0.00433  -0.6010   0.0000   0.0000
  20.000   4.5958   0.00000  -0.00429  -0.6270   0.0000   0.0000
  22.500   4.9357   0.00000  -0.00425  -0.6512   0.0000   0.0000
  25.000   5.2663   0.00000  -0.00419  -0.6734   0.0000   0.0000
