  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5406                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5528   0.00000  -0.00158  -0.1290   0.0000   0.0000
  -7.500  -0.2638   0.00000  -0.00124  -0.1303   0.0000   0.0000
  -5.000   0.0256   0.00000  -0.00098  -0.1318   0.0000   0.0000
  -2.500   0.3149   0.00000  -0.00079  -0.1336   0.0000   0.0000
   0.000   0.6034   0.00000  -0.00070  -0.1356   0.0000   0.0000
   2.500   0.8908   0.00000  -0.00072  -0.1378   0.0000   0.0000
   5.000   1.1764   0.00000  -0.00086  -0.1402   0.0000   0.0000
   7.500   1.4597   0.00000  -0.00111  -0.1428   0.0000   0.0000
  10.000   1.7402   0.00000  -0.00149  -0.1455   0.0000   0.0000
  12.500   2.0174   0.00000  -0.00199  -0.1484   0.0000   0.0000
  15.000   2.2907   0.00000  -0.00262  -0.1513   0.0000   0.0000
  17.500   2.5598   0.00000  -0.00337  -0.1544   0.0000   0.0000
  20.000   2.8240   0.00000  -0.00423  -0.1575   0.0000   0.0000
  22.500   3.0828   0.00000  -0.00520  -0.1606   0.0000   0.0000
  25.000   3.3359   0.00000  -0.00626  -0.1638   0.0000   0.0000
