  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5144                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8805   0.00000  -0.00400   0.0146   0.0000   0.0000
  -7.500  -0.5019   0.00000  -0.00399  -0.0045   0.0000   0.0000
  -5.000  -0.1224   0.00000  -0.00398  -0.0253   0.0000   0.0000
  -2.500   0.2574   0.00000  -0.00397  -0.0475   0.0000   0.0000
   0.000   0.6366   0.00000  -0.00395  -0.0710   0.0000   0.0000
   2.500   1.0147   0.00000  -0.00395  -0.0957   0.0000   0.0000
   5.000   1.3908   0.00000  -0.00394  -0.1214   0.0000   0.0000
   7.500   1.7643   0.00000  -0.00393  -0.1478   0.0000   0.0000
  10.000   2.1345   0.00000  -0.00392  -0.1747   0.0000   0.0000
  12.500   2.5005   0.00000  -0.00392  -0.2020   0.0000   0.0000
  15.000   2.8618   0.00000  -0.00391  -0.2295   0.0000   0.0000
  17.500   3.2177   0.00000  -0.00390  -0.2568   0.0000   0.0000
  20.000   3.5675   0.00000  -0.00389  -0.2839   0.0000   0.0000
  22.500   3.9104   0.00000  -0.00388  -0.3106   0.0000   0.0000
  25.000   4.2460   0.00000  -0.00386  -0.3365   0.0000   0.0000
