  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6309                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4963   0.00000  -0.00119  -0.1283   0.0000   0.0000
  -7.500  -0.1997   0.00000  -0.00107  -0.1299   0.0000   0.0000
  -5.000   0.0973   0.00000  -0.00098  -0.1319   0.0000   0.0000
  -2.500   0.3940   0.00000  -0.00091  -0.1345   0.0000   0.0000
   0.000   0.6900   0.00000  -0.00087  -0.1375   0.0000   0.0000
   2.500   0.9846   0.00000  -0.00087  -0.1409   0.0000   0.0000
   5.000   1.2773   0.00000  -0.00090  -0.1448   0.0000   0.0000
   7.500   1.5676   0.00000  -0.00097  -0.1490   0.0000   0.0000
  10.000   1.8549   0.00000  -0.00109  -0.1536   0.0000   0.0000
  12.500   2.1386   0.00000  -0.00124  -0.1585   0.0000   0.0000
  15.000   2.4183   0.00000  -0.00144  -0.1637   0.0000   0.0000
  17.500   2.6934   0.00000  -0.00167  -0.1691   0.0000   0.0000
  20.000   2.9633   0.00000  -0.00195  -0.1747   0.0000   0.0000
  22.500   3.2277   0.00000  -0.00226  -0.1804   0.0000   0.0000
  25.000   3.4859   0.00000  -0.00261  -0.1863   0.0000   0.0000
