  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2274                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.5272   0.00000  -0.00421   0.1743   0.0000   0.0000
  -7.500  -1.0762   0.00000  -0.00422   0.1236   0.0000   0.0000
  -5.000  -0.6232   0.00000  -0.00423   0.0711   0.0000   0.0000
  -2.500  -0.1690   0.00000  -0.00423   0.0173   0.0000   0.0000
   0.000   0.2856   0.00000  -0.00423  -0.0375   0.0000   0.0000
   2.500   0.7396   0.00000  -0.00422  -0.0928   0.0000   0.0000
   5.000   1.1922   0.00000  -0.00421  -0.1482   0.0000   0.0000
   7.500   1.6425   0.00000  -0.00420  -0.2033   0.0000   0.0000
  10.000   2.0897   0.00000  -0.00417  -0.2577   0.0000   0.0000
  12.500   2.5329   0.00000  -0.00415  -0.3109   0.0000   0.0000
  15.000   2.9714   0.00000  -0.00411  -0.3625   0.0000   0.0000
  17.500   3.4041   0.00000  -0.00408  -0.4122   0.0000   0.0000
  20.000   3.8304   0.00000  -0.00403  -0.4596   0.0000   0.0000
  22.500   4.2494   0.00000  -0.00398  -0.5043   0.0000   0.0000
  25.000   4.6603   0.00000  -0.00393  -0.5460   0.0000   0.0000
