  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5356                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9070   0.00000  -0.00427   0.0102   0.0000   0.0000
  -7.500  -0.4986   0.00000  -0.00427  -0.0206   0.0000   0.0000
  -5.000  -0.0893   0.00000  -0.00427  -0.0531   0.0000   0.0000
  -2.500   0.3203   0.00000  -0.00427  -0.0870   0.0000   0.0000
   0.000   0.7292   0.00000  -0.00426  -0.1220   0.0000   0.0000
   2.500   1.1367   0.00000  -0.00425  -0.1579   0.0000   0.0000
   5.000   1.5421   0.00000  -0.00424  -0.1945   0.0000   0.0000
   7.500   1.9445   0.00000  -0.00422  -0.2313   0.0000   0.0000
  10.000   2.3433   0.00000  -0.00421  -0.2682   0.0000   0.0000
  12.500   2.7375   0.00000  -0.00418  -0.3049   0.0000   0.0000
  15.000   3.1266   0.00000  -0.00416  -0.3411   0.0000   0.0000
  17.500   3.5097   0.00000  -0.00412  -0.3765   0.0000   0.0000
  20.000   3.8862   0.00000  -0.00409  -0.4108   0.0000   0.0000
  22.500   4.2552   0.00000  -0.00404  -0.4438   0.0000   0.0000
  25.000   4.6162   0.00000  -0.00400  -0.4753   0.0000   0.0000
