  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4886                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0108   0.00000  -0.00459   0.0655   0.0000   0.0000
  -7.500  -0.5264   0.00000  -0.00461  -0.0029   0.0000   0.0000
  -5.000  -0.0410   0.00000  -0.00462  -0.0730   0.0000   0.0000
  -2.500   0.4445   0.00000  -0.00463  -0.1443   0.0000   0.0000
   0.000   0.9292   0.00000  -0.00464  -0.2162   0.0000   0.0000
   2.500   1.4121   0.00000  -0.00463  -0.2881   0.0000   0.0000
   5.000   1.8923   0.00000  -0.00462  -0.3595   0.0000   0.0000
   7.500   2.3689   0.00000  -0.00461  -0.4300   0.0000   0.0000
  10.000   2.8410   0.00000  -0.00458  -0.4988   0.0000   0.0000
  12.500   3.3077   0.00000  -0.00455  -0.5656   0.0000   0.0000
  15.000   3.7682   0.00000  -0.00451  -0.6298   0.0000   0.0000
  17.500   4.2214   0.00000  -0.00447  -0.6909   0.0000   0.0000
  20.000   4.6666   0.00000  -0.00441  -0.7484   0.0000   0.0000
  22.500   5.1029   0.00000  -0.00435  -0.8019   0.0000   0.0000
  25.000   5.5295   0.00000  -0.00427  -0.8511   0.0000   0.0000
