  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3407                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7948   0.00000  -0.00119  -0.0751   0.0000   0.0000
  -7.500  -0.5053   0.00000  -0.00099  -0.0766   0.0000   0.0000
  -5.000  -0.2149   0.00000  -0.00083  -0.0782   0.0000   0.0000
  -2.500   0.0759   0.00000  -0.00073  -0.0800   0.0000   0.0000
   0.000   0.3665   0.00000  -0.00069  -0.0820   0.0000   0.0000
   2.500   0.6564   0.00000  -0.00071  -0.0840   0.0000   0.0000
   5.000   0.9450   0.00000  -0.00080  -0.0862   0.0000   0.0000
   7.500   1.2318   0.00000  -0.00095  -0.0885   0.0000   0.0000
  10.000   1.5163   0.00000  -0.00117  -0.0908   0.0000   0.0000
  12.500   1.7979   0.00000  -0.00146  -0.0932   0.0000   0.0000
  15.000   2.0761   0.00000  -0.00180  -0.0956   0.0000   0.0000
  17.500   2.3503   0.00000  -0.00220  -0.0981   0.0000   0.0000
  20.000   2.6202   0.00000  -0.00266  -0.1005   0.0000   0.0000
  22.500   2.8851   0.00000  -0.00316  -0.1030   0.0000   0.0000
  25.000   3.1445   0.00000  -0.00370  -0.1054   0.0000   0.0000
