  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4714                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4919   0.00000  -0.00128  -0.1694   0.0000   0.0000
  -7.500  -0.1846   0.00000  -0.00126  -0.1749   0.0000   0.0000
  -5.000   0.1230   0.00000  -0.00127  -0.1803   0.0000   0.0000
  -2.500   0.4304   0.00000  -0.00128  -0.1855   0.0000   0.0000
   0.000   0.7370   0.00000  -0.00131  -0.1906   0.0000   0.0000
   2.500   1.0421   0.00000  -0.00135  -0.1955   0.0000   0.0000
   5.000   1.3453   0.00000  -0.00140  -0.2001   0.0000   0.0000
   7.500   1.6460   0.00000  -0.00146  -0.2044   0.0000   0.0000
  10.000   1.9435   0.00000  -0.00153  -0.2084   0.0000   0.0000
  12.500   2.2373   0.00000  -0.00161  -0.2121   0.0000   0.0000
  15.000   2.5269   0.00000  -0.00170  -0.2154   0.0000   0.0000
  17.500   2.8117   0.00000  -0.00179  -0.2183   0.0000   0.0000
  20.000   3.0912   0.00000  -0.00189  -0.2208   0.0000   0.0000
  22.500   3.3647   0.00000  -0.00199  -0.2228   0.0000   0.0000
  25.000   3.6319   0.00000  -0.00209  -0.2244   0.0000   0.0000
