  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6065                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9668   0.00000  -0.00423   0.1034   0.0000   0.0000
  -7.500  -0.5361   0.00000  -0.00424   0.0660   0.0000   0.0000
  -5.000  -0.1043   0.00000  -0.00425   0.0258   0.0000   0.0000
  -2.500   0.3276   0.00000  -0.00424  -0.0169   0.0000   0.0000
   0.000   0.7589   0.00000  -0.00424  -0.0616   0.0000   0.0000
   2.500   1.1888   0.00000  -0.00423  -0.1082   0.0000   0.0000
   5.000   1.6164   0.00000  -0.00421  -0.1561   0.0000   0.0000
   7.500   2.0409   0.00000  -0.00420  -0.2051   0.0000   0.0000
  10.000   2.4615   0.00000  -0.00417  -0.2548   0.0000   0.0000
  12.500   2.8775   0.00000  -0.00414  -0.3047   0.0000   0.0000
  15.000   3.2880   0.00000  -0.00411  -0.3546   0.0000   0.0000
  17.500   3.6922   0.00000  -0.00407  -0.4040   0.0000   0.0000
  20.000   4.0894   0.00000  -0.00402  -0.4526   0.0000   0.0000
  22.500   4.4788   0.00000  -0.00397  -0.5000   0.0000   0.0000
  25.000   4.8597   0.00000  -0.00391  -0.5459   0.0000   0.0000
