  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8464                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4683   0.00000  -0.00446  -0.0660   0.0000   0.0000
  -7.500  -0.0379   0.00000  -0.00446  -0.1058   0.0000   0.0000
  -5.000   0.3926   0.00000  -0.00446  -0.1477   0.0000   0.0000
  -2.500   0.8223   0.00000  -0.00446  -0.1916   0.0000   0.0000
   0.000   1.2504   0.00000  -0.00446  -0.2370   0.0000   0.0000
   2.500   1.6762   0.00000  -0.00444  -0.2836   0.0000   0.0000
   5.000   2.0987   0.00000  -0.00443  -0.3310   0.0000   0.0000
   7.500   2.5173   0.00000  -0.00440  -0.3790   0.0000   0.0000
  10.000   2.9311   0.00000  -0.00438  -0.4271   0.0000   0.0000
  12.500   3.3393   0.00000  -0.00434  -0.4749   0.0000   0.0000
  15.000   3.7412   0.00000  -0.00431  -0.5222   0.0000   0.0000
  17.500   4.1359   0.00000  -0.00426  -0.5685   0.0000   0.0000
  20.000   4.5228   0.00000  -0.00421  -0.6134   0.0000   0.0000
  22.500   4.9010   0.00000  -0.00415  -0.6567   0.0000   0.0000
  25.000   5.2700   0.00000  -0.00409  -0.6981   0.0000   0.0000
