  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4645                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8066   0.00000  -0.00389  -0.0691   0.0000   0.0000
  -7.500  -0.4255   0.00000  -0.00390  -0.0924   0.0000   0.0000
  -5.000  -0.0435   0.00000  -0.00392  -0.1163   0.0000   0.0000
  -2.500   0.3386   0.00000  -0.00393  -0.1408   0.0000   0.0000
   0.000   0.7200   0.00000  -0.00395  -0.1656   0.0000   0.0000
   2.500   1.1001   0.00000  -0.00396  -0.1905   0.0000   0.0000
   5.000   1.4780   0.00000  -0.00397  -0.2153   0.0000   0.0000
   7.500   1.8532   0.00000  -0.00397  -0.2399   0.0000   0.0000
  10.000   2.2248   0.00000  -0.00398  -0.2641   0.0000   0.0000
  12.500   2.5922   0.00000  -0.00398  -0.2877   0.0000   0.0000
  15.000   2.9546   0.00000  -0.00398  -0.3104   0.0000   0.0000
  17.500   3.3115   0.00000  -0.00397  -0.3322   0.0000   0.0000
  20.000   3.6620   0.00000  -0.00395  -0.3529   0.0000   0.0000
  22.500   4.0056   0.00000  -0.00393  -0.3723   0.0000   0.0000
  25.000   4.3416   0.00000  -0.00391  -0.3902   0.0000   0.0000
