  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8597                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7142   0.00000  -0.00412   0.0728   0.0000   0.0000
  -7.500  -0.1998   0.00000  -0.00414  -0.0092   0.0000   0.0000
  -5.000   0.3149   0.00000  -0.00415  -0.0946   0.0000   0.0000
  -2.500   0.8291   0.00000  -0.00416  -0.1829   0.0000   0.0000
   0.000   1.3416   0.00000  -0.00416  -0.2732   0.0000   0.0000
   2.500   1.8516   0.00000  -0.00415  -0.3649   0.0000   0.0000
   5.000   2.3581   0.00000  -0.00414  -0.4574   0.0000   0.0000
   7.500   2.8601   0.00000  -0.00411  -0.5498   0.0000   0.0000
  10.000   3.3567   0.00000  -0.00409  -0.6416   0.0000   0.0000
  12.500   3.8468   0.00000  -0.00405  -0.7320   0.0000   0.0000
  15.000   4.3297   0.00000  -0.00401  -0.8203   0.0000   0.0000
  17.500   4.8043   0.00000  -0.00395  -0.9059   0.0000   0.0000
  20.000   5.2698   0.00000  -0.00389  -0.9881   0.0000   0.0000
  22.500   5.7252   0.00000  -0.00383  -1.0662   0.0000   0.0000
  25.000   6.1697   0.00000  -0.00375  -1.1397   0.0000   0.0000
