  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1109                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0724   0.00000  -0.00112  -0.0059   0.0000   0.0000
  -7.500  -0.7800   0.00000  -0.00100  -0.0077   0.0000   0.0000
  -5.000  -0.4861   0.00000  -0.00091  -0.0097   0.0000   0.0000
  -2.500  -0.1913   0.00000  -0.00084  -0.0119   0.0000   0.0000
   0.000   0.1038   0.00000  -0.00080  -0.0143   0.0000   0.0000
   2.500   0.3988   0.00000  -0.00080  -0.0167   0.0000   0.0000
   5.000   0.6929   0.00000  -0.00082  -0.0194   0.0000   0.0000
   7.500   0.9858   0.00000  -0.00088  -0.0221   0.0000   0.0000
  10.000   1.2767   0.00000  -0.00098  -0.0249   0.0000   0.0000
  12.500   1.5653   0.00000  -0.00110  -0.0277   0.0000   0.0000
  15.000   1.8509   0.00000  -0.00126  -0.0306   0.0000   0.0000
  17.500   2.1329   0.00000  -0.00144  -0.0335   0.0000   0.0000
  20.000   2.4110   0.00000  -0.00165  -0.0364   0.0000   0.0000
  22.500   2.6844   0.00000  -0.00189  -0.0393   0.0000   0.0000
  25.000   2.9528   0.00000  -0.00214  -0.0421   0.0000   0.0000
