  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8960                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.7213   0.00000  -0.00405  -0.3970   0.0000   0.0000
  -7.500   1.1414   0.00000  -0.00414  -0.4401   0.0000   0.0000
  -5.000   1.5593   0.00000  -0.00421  -0.4833   0.0000   0.0000
  -2.500   1.9742   0.00000  -0.00428  -0.5264   0.0000   0.0000
   0.000   2.3854   0.00000  -0.00433  -0.5690   0.0000   0.0000
   2.500   2.7921   0.00000  -0.00438  -0.6107   0.0000   0.0000
   5.000   3.1934   0.00000  -0.00442  -0.6513   0.0000   0.0000
   7.500   3.5887   0.00000  -0.00444  -0.6904   0.0000   0.0000
  10.000   3.9771   0.00000  -0.00445  -0.7278   0.0000   0.0000
  12.500   4.3580   0.00000  -0.00444  -0.7631   0.0000   0.0000
  15.000   4.7306   0.00000  -0.00442  -0.7961   0.0000   0.0000
  17.500   5.0942   0.00000  -0.00438  -0.8265   0.0000   0.0000
  20.000   5.4481   0.00000  -0.00433  -0.8541   0.0000   0.0000
  22.500   5.7917   0.00000  -0.00425  -0.8788   0.0000   0.0000
  25.000   6.1242   0.00000  -0.00416  -0.9002   0.0000   0.0000
