  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4827                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3984   0.00000  -0.00255  -0.1933   0.0000   0.0000
  -7.500  -0.0599   0.00000  -0.00258  -0.2057   0.0000   0.0000
  -5.000   0.2787   0.00000  -0.00261  -0.2181   0.0000   0.0000
  -2.500   0.6168   0.00000  -0.00264  -0.2302   0.0000   0.0000
   0.000   0.9537   0.00000  -0.00268  -0.2421   0.0000   0.0000
   2.500   1.2888   0.00000  -0.00273  -0.2536   0.0000   0.0000
   5.000   1.6215   0.00000  -0.00277  -0.2647   0.0000   0.0000
   7.500   1.9510   0.00000  -0.00282  -0.2752   0.0000   0.0000
  10.000   2.2769   0.00000  -0.00287  -0.2851   0.0000   0.0000
  12.500   2.5984   0.00000  -0.00292  -0.2943   0.0000   0.0000
  15.000   2.9151   0.00000  -0.00296  -0.3028   0.0000   0.0000
  17.500   3.2261   0.00000  -0.00300  -0.3104   0.0000   0.0000
  20.000   3.5311   0.00000  -0.00304  -0.3171   0.0000   0.0000
  22.500   3.8293   0.00000  -0.00307  -0.3229   0.0000   0.0000
  25.000   4.1202   0.00000  -0.00309  -0.3277   0.0000   0.0000
