  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2631                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0392   0.00000  -0.00302  -0.0290   0.0000   0.0000
  -7.500  -0.6937   0.00000  -0.00301  -0.0419   0.0000   0.0000
  -5.000  -0.3469   0.00000  -0.00301  -0.0551   0.0000   0.0000
  -2.500   0.0006   0.00000  -0.00301  -0.0686   0.0000   0.0000
   0.000   0.3480   0.00000  -0.00302  -0.0822   0.0000   0.0000
   2.500   0.6948   0.00000  -0.00303  -0.0959   0.0000   0.0000
   5.000   1.0403   0.00000  -0.00304  -0.1094   0.0000   0.0000
   7.500   1.3838   0.00000  -0.00306  -0.1228   0.0000   0.0000
  10.000   1.7247   0.00000  -0.00308  -0.1359   0.0000   0.0000
  12.500   2.0623   0.00000  -0.00310  -0.1486   0.0000   0.0000
  15.000   2.3960   0.00000  -0.00313  -0.1608   0.0000   0.0000
  17.500   2.7251   0.00000  -0.00315  -0.1724   0.0000   0.0000
  20.000   3.0491   0.00000  -0.00317  -0.1834   0.0000   0.0000
  22.500   3.3672   0.00000  -0.00319  -0.1936   0.0000   0.0000
  25.000   3.6790   0.00000  -0.00320  -0.2030   0.0000   0.0000
