  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9816                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.6682   0.00000  -0.00137  -0.4702   0.0000   0.0000
  -7.500   0.9828   0.00000  -0.00140  -0.4815   0.0000   0.0000
  -5.000   1.2955   0.00000  -0.00144  -0.4923   0.0000   0.0000
  -2.500   1.6058   0.00000  -0.00148  -0.5023   0.0000   0.0000
   0.000   1.9130   0.00000  -0.00153  -0.5116   0.0000   0.0000
   2.500   2.2165   0.00000  -0.00159  -0.5199   0.0000   0.0000
   5.000   2.5159   0.00000  -0.00164  -0.5274   0.0000   0.0000
   7.500   2.8105   0.00000  -0.00170  -0.5339   0.0000   0.0000
  10.000   3.0997   0.00000  -0.00176  -0.5393   0.0000   0.0000
  12.500   3.3830   0.00000  -0.00183  -0.5437   0.0000   0.0000
  15.000   3.6599   0.00000  -0.00189  -0.5469   0.0000   0.0000
  17.500   3.9299   0.00000  -0.00195  -0.5490   0.0000   0.0000
  20.000   4.1923   0.00000  -0.00200  -0.5500   0.0000   0.0000
  22.500   4.4468   0.00000  -0.00205  -0.5498   0.0000   0.0000
  25.000   4.6929   0.00000  -0.00210  -0.5485   0.0000   0.0000
