  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7624                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.1602   0.00000  -0.00232  -0.2372   0.0000   0.0000
  -7.500   0.1723   0.00000  -0.00233  -0.2479   0.0000   0.0000
  -5.000   0.5046   0.00000  -0.00235  -0.2588   0.0000   0.0000
  -2.500   0.8358   0.00000  -0.00237  -0.2700   0.0000   0.0000
   0.000   1.1655   0.00000  -0.00240  -0.2812   0.0000   0.0000
   2.500   1.4930   0.00000  -0.00244  -0.2924   0.0000   0.0000
   5.000   1.8176   0.00000  -0.00248  -0.3036   0.0000   0.0000
   7.500   2.1388   0.00000  -0.00252  -0.3146   0.0000   0.0000
  10.000   2.4559   0.00000  -0.00257  -0.3253   0.0000   0.0000
  12.500   2.7684   0.00000  -0.00261  -0.3357   0.0000   0.0000
  15.000   3.0756   0.00000  -0.00266  -0.3458   0.0000   0.0000
  17.500   3.3770   0.00000  -0.00270  -0.3553   0.0000   0.0000
  20.000   3.6719   0.00000  -0.00274  -0.3643   0.0000   0.0000
  22.500   3.9599   0.00000  -0.00278  -0.3726   0.0000   0.0000
  25.000   4.2403   0.00000  -0.00281  -0.3803   0.0000   0.0000
