  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2870                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2897   0.00000  -0.00425   0.0832   0.0000   0.0000
  -7.500  -0.8477   0.00000  -0.00429   0.0353   0.0000   0.0000
  -5.000  -0.4042   0.00000  -0.00432  -0.0138   0.0000   0.0000
  -2.500   0.0402   0.00000  -0.00435  -0.0636   0.0000   0.0000
   0.000   0.4844   0.00000  -0.00437  -0.1138   0.0000   0.0000
   2.500   0.9277   0.00000  -0.00439  -0.1639   0.0000   0.0000
   5.000   1.3693   0.00000  -0.00440  -0.2136   0.0000   0.0000
   7.500   1.8083   0.00000  -0.00441  -0.2625   0.0000   0.0000
  10.000   2.2438   0.00000  -0.00441  -0.3102   0.0000   0.0000
  12.500   2.6750   0.00000  -0.00440  -0.3564   0.0000   0.0000
  15.000   3.1012   0.00000  -0.00438  -0.4007   0.0000   0.0000
  17.500   3.5215   0.00000  -0.00436  -0.4428   0.0000   0.0000
  20.000   3.9350   0.00000  -0.00432  -0.4824   0.0000   0.0000
  22.500   4.3411   0.00000  -0.00428  -0.5191   0.0000   0.0000
  25.000   4.7389   0.00000  -0.00423  -0.5527   0.0000   0.0000
