  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5881                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7172   0.00000  -0.00480  -0.0171   0.0000   0.0000
  -7.500  -0.2447   0.00000  -0.00481  -0.0795   0.0000   0.0000
  -5.000   0.2283   0.00000  -0.00482  -0.1434   0.0000   0.0000
  -2.500   0.7008   0.00000  -0.00482  -0.2083   0.0000   0.0000
   0.000   1.1720   0.00000  -0.00482  -0.2737   0.0000   0.0000
   2.500   1.6409   0.00000  -0.00481  -0.3392   0.0000   0.0000
   5.000   2.1068   0.00000  -0.00480  -0.4041   0.0000   0.0000
   7.500   2.5686   0.00000  -0.00478  -0.4681   0.0000   0.0000
  10.000   3.0256   0.00000  -0.00475  -0.5307   0.0000   0.0000
  12.500   3.4767   0.00000  -0.00471  -0.5913   0.0000   0.0000
  15.000   3.9213   0.00000  -0.00467  -0.6496   0.0000   0.0000
  17.500   4.3584   0.00000  -0.00462  -0.7050   0.0000   0.0000
  20.000   4.7872   0.00000  -0.00455  -0.7571   0.0000   0.0000
  22.500   5.2070   0.00000  -0.00448  -0.8056   0.0000   0.0000
  25.000   5.6168   0.00000  -0.00441  -0.8501   0.0000   0.0000
