  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6103                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5184   0.00000  -0.05542  -0.0794   0.0000   0.0000
  -7.500  -0.2432   0.00000  -0.03771  -0.0805   0.0000   0.0000
  -5.000   0.0331   0.00000  -0.02364  -0.0817   0.0000   0.0000
  -2.500   0.3105   0.00000  -0.01311  -0.0831   0.0000   0.0000
   0.000   0.5888   0.00000  -0.00599  -0.0845   0.0000   0.0000
   2.500   0.8679   0.00000  -0.00204  -0.0860   0.0000   0.0000
   5.000   1.1478   0.00000  -0.00099  -0.0876   0.0000   0.0000
   7.500   1.4283   0.00000  -0.00250  -0.0893   0.0000   0.0000
  10.000   1.7091   0.00000  -0.00619  -0.0910   0.0000   0.0000
  12.500   1.9900   0.00000  -0.01163  -0.0928   0.0000   0.0000
  15.000   2.2706   0.00000  -0.01837  -0.0946   0.0000   0.0000
  17.500   2.5506   0.00000  -0.02592  -0.0964   0.0000   0.0000
  20.000   2.8294   0.00000  -0.03378  -0.0982   0.0000   0.0000
  22.500   3.1066   0.00000  -0.04144  -0.1000   0.0000   0.0000
  25.000   3.3816   0.00000  -0.04841  -0.1018   0.0000   0.0000
