  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5856                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4204   0.00000  -0.00442  -0.1496   0.0000   0.0000
  -7.500  -0.0108   0.00000  -0.00444  -0.1844   0.0000   0.0000
  -5.000   0.3990   0.00000  -0.00446  -0.2198   0.0000   0.0000
  -2.500   0.8079   0.00000  -0.00448  -0.2556   0.0000   0.0000
   0.000   1.2153   0.00000  -0.00449  -0.2914   0.0000   0.0000
   2.500   1.6205   0.00000  -0.00450  -0.3270   0.0000   0.0000
   5.000   2.0225   0.00000  -0.00451  -0.3621   0.0000   0.0000
   7.500   2.4207   0.00000  -0.00451  -0.3965   0.0000   0.0000
  10.000   2.8143   0.00000  -0.00450  -0.4298   0.0000   0.0000
  12.500   3.2025   0.00000  -0.00449  -0.4619   0.0000   0.0000
  15.000   3.5846   0.00000  -0.00447  -0.4924   0.0000   0.0000
  17.500   3.9600   0.00000  -0.00445  -0.5212   0.0000   0.0000
  20.000   4.3278   0.00000  -0.00441  -0.5480   0.0000   0.0000
  22.500   4.6873   0.00000  -0.00437  -0.5727   0.0000   0.0000
  25.000   5.0380   0.00000  -0.00431  -0.5950   0.0000   0.0000
