  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3709                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6441   0.00000  -0.00095  -0.1290   0.0000   0.0000
  -7.500  -0.3493   0.00000  -0.00088  -0.1322   0.0000   0.0000
  -5.000  -0.0539   0.00000  -0.00083  -0.1354   0.0000   0.0000
  -2.500   0.2417   0.00000  -0.00081  -0.1384   0.0000   0.0000
   0.000   0.5367   0.00000  -0.00082  -0.1413   0.0000   0.0000
   2.500   0.8307   0.00000  -0.00086  -0.1439   0.0000   0.0000
   5.000   1.1232   0.00000  -0.00093  -0.1464   0.0000   0.0000
   7.500   1.4135   0.00000  -0.00104  -0.1487   0.0000   0.0000
  10.000   1.7011   0.00000  -0.00117  -0.1508   0.0000   0.0000
  12.500   1.9856   0.00000  -0.00132  -0.1526   0.0000   0.0000
  15.000   2.2662   0.00000  -0.00150  -0.1542   0.0000   0.0000
  17.500   2.5426   0.00000  -0.00170  -0.1554   0.0000   0.0000
  20.000   2.8141   0.00000  -0.00192  -0.1564   0.0000   0.0000
  22.500   3.0803   0.00000  -0.00216  -0.1571   0.0000   0.0000
  25.000   3.3407   0.00000  -0.00240  -0.1576   0.0000   0.0000
