  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2489                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.6481   0.00000  -0.00402   0.2348   0.0000   0.0000
  -7.500  -1.1588   0.00000  -0.00404   0.1641   0.0000   0.0000
  -5.000  -0.6673   0.00000  -0.00405   0.0913   0.0000   0.0000
  -2.500  -0.1746   0.00000  -0.00406   0.0169   0.0000   0.0000
   0.000   0.3185   0.00000  -0.00405  -0.0584   0.0000   0.0000
   2.500   0.8109   0.00000  -0.00405  -0.1342   0.0000   0.0000
   5.000   1.3019   0.00000  -0.00404  -0.2098   0.0000   0.0000
   7.500   1.7903   0.00000  -0.00402  -0.2847   0.0000   0.0000
  10.000   2.2754   0.00000  -0.00400  -0.3583   0.0000   0.0000
  12.500   2.7561   0.00000  -0.00397  -0.4300   0.0000   0.0000
  15.000   3.2315   0.00000  -0.00393  -0.4993   0.0000   0.0000
  17.500   3.7009   0.00000  -0.00389  -0.5657   0.0000   0.0000
  20.000   4.1631   0.00000  -0.00385  -0.6286   0.0000   0.0000
  22.500   4.6175   0.00000  -0.00380  -0.6876   0.0000   0.0000
  25.000   5.0631   0.00000  -0.00374  -0.7422   0.0000   0.0000
