  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6918                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.5040   0.00000  -0.00141  -0.4290   0.0000   0.0000
  -7.500   0.8225   0.00000  -0.00145  -0.4402   0.0000   0.0000
  -5.000   1.1394   0.00000  -0.00149  -0.4505   0.0000   0.0000
  -2.500   1.4541   0.00000  -0.00154  -0.4599   0.0000   0.0000
   0.000   1.7661   0.00000  -0.00159  -0.4682   0.0000   0.0000
   2.500   2.0747   0.00000  -0.00164  -0.4755   0.0000   0.0000
   5.000   2.3793   0.00000  -0.00170  -0.4816   0.0000   0.0000
   7.500   2.6795   0.00000  -0.00175  -0.4865   0.0000   0.0000
  10.000   2.9745   0.00000  -0.00180  -0.4902   0.0000   0.0000
  12.500   3.2639   0.00000  -0.00185  -0.4926   0.0000   0.0000
  15.000   3.5471   0.00000  -0.00190  -0.4938   0.0000   0.0000
  17.500   3.8236   0.00000  -0.00194  -0.4936   0.0000   0.0000
  20.000   4.0927   0.00000  -0.00198  -0.4922   0.0000   0.0000
  22.500   4.3541   0.00000  -0.00201  -0.4895   0.0000   0.0000
  25.000   4.6072   0.00000  -0.00204  -0.4856   0.0000   0.0000
