  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6725                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -3.000   0.2830   0.01713   0.01143  -0.1781   0.8119   0.2804
  -2.000   0.4490   0.01468   0.00909  -0.1881   0.8072   0.3172
  -1.000   0.5447   0.01433   0.00876  -0.1851   0.7730   0.3484
   0.000   0.6642   0.01368   0.00792  -0.1865   0.7080   0.3855
   1.000   0.7646   0.01435   0.00825  -0.1847   0.6507   0.4211
   2.000   0.8516   0.01554   0.00935  -0.1809   0.6081   0.4586
   4.000   1.0206   0.01838   0.01212  -0.1727   0.5375   0.5363
   5.000   1.1034   0.02005   0.01371  -0.1686   0.5057   0.5759
   6.000   1.1853   0.02185   0.01558  -0.1646   0.4760   0.6150
   7.000   1.2618   0.02398   0.01770  -0.1598   0.4471   0.6514
   8.000   1.3357   0.02635   0.02003  -0.1550   0.4196   0.6829
   9.000   1.4073   0.02893   0.02265  -0.1501   0.3930   0.7098
  10.000   1.4717   0.03203   0.02576  -0.1447   0.3668   0.7340
  11.000   1.5295   0.03566   0.02940  -0.1389   0.3416   0.7570
  12.000   1.5863   0.03961   0.03345  -0.1336   0.3176   0.7800
  13.000   1.6328   0.04448   0.03841  -0.1278   0.2939   0.8039
  14.000   1.6674   0.05057   0.04459  -0.1217   0.2710   0.8318
  15.000   1.6945   0.05685   0.05121  -0.1153   0.2501   1.0000
  16.000   1.7171   0.06505   0.05947  -0.1108   0.2294   1.0000
  17.000   1.7261   0.07475   0.06922  -0.1065   0.2098   1.0000
  18.000   1.7275   0.08550   0.08005  -0.1032   0.1918   1.0000
